airline_iata,destination_airport_iata,destination_city,destination_country,iso_country,distance_km,carrier_type,gdp_per_capita,gdp_yoy_change,lcc_share,fuel_cost_per_seat_baseline,rf_pred_at_baseline,fuel_elasticity_per_dollar
SC,PVG,Shanghai,China,CN,3804.6156143939725,FSC,13303.1481543868,2.7176671355156445,0.0,783.47,0.10211541301121808,0.003041754075427172
ZH,SZX,Shenzhen,China,CN,2592.345183912244,Unknown,13303.1481543868,2.7176671355156445,0.0,533.83,0.10211541301121808,0.003041754075427172
ZH,CAN,Guangzhou,China,CN,2647.053711478043,Unknown,13303.1481543868,2.7176671355156445,0.0,545.09,0.10211541301121808,0.003041754075427172
HO,PVG,Shanghai,China,CN,3804.6156143939725,FSC,13303.1481543868,2.7176671355156445,0.0,783.47,0.10211541301121808,0.003041754075427172
HO,NKG,Nanjing,China,CN,3720.458432880039,FSC,13303.1481543868,2.7176671355156445,0.0,766.14,0.10211541301121808,0.003041754075427172
9C,PVG,Shanghai,China,CN,3804.6156143939725,LCC,13303.1481543868,2.7176671355156445,1.0,783.47,0.08444787204358968,-0.0010403415163707658
9C,SZX,Shenzhen,China,CN,2592.345183912244,LCC,13303.1481543868,2.7176671355156445,1.0,533.83,0.08444787204358968,-0.0010403415163707658
GS,TSN,Tianjin,China,CN,4412.326152825628,Unknown,13303.1481543868,2.7176671355156445,0.0,908.61,0.10211541301121808,0.003041754075427172
DR,WNZ,Wenzhou,China,CN,3454.144213100226,Unknown,13303.1481543868,2.7176671355156445,0.0,711.29,0.10211541301121808,0.003041754075427172
NX,MFM,Macau,Macao,MO,2533.8293701324333,Unknown,72004.7437020733,7.123831711838258,0.0,521.78,0.14884114193686449,0.005870244158956761
BA,LHR,London,United Kingdom,GB,10881.725383574843,FSC,53246.3676145108,6.611137104963394,0.0,2240.82,0.14938062009223824,0.005870244158956761
LH,FRA,Frankfurt,Germany,DE,10278.796798831168,FSC,56103.7323182554,2.422496930095974,0.0,2116.66,0.1464042729792942,0.004783775317958622
LH,MUC,Munich,Germany,DE,10057.059692053997,FSC,56103.7323182554,2.422496930095974,0.0,2071.0,0.1464042729792942,0.004783775317958622
AF,CDG,Paris,France,FR,10722.988878257625,FSC,46103.0840855884,3.1385711934994065,0.0,2208.13,0.14611690697546484,0.004916548759471728
KL,AMS,Amsterdam,Netherlands,NL,10512.487403154772,FSC,67520.4218956281,6.3052519751847225,0.0,2164.78,0.14913688188813176,0.005870244158956761
LX,ZRH,Zurich,Switzerland,CH,10304.399725302621,FSC,103998.186685604,3.3537249190745744,0.0,2121.93,0.14514755071955782,0.005747433028952753
AY,HEL,Helsinki,Finland,FI,9273.85663857567,FSC,53149.7671934051,0.5971037145227065,0.0,1909.72,0.14781702645269312,0.004783775317958622
OS,VIE,Vienna,Austria,AT,9703.198494429269,FSC,58268.8787651601,2.9858419834378536,0.0,1998.13,0.1457023316673182,0.005349175319645211
TK,IST,Istanbul,Turkey,TR,8679.913824829375,FSC,15892.7157287241,18.823201267601462,0.0,1787.41,0.10403280112246951,0.0034502357656018695
EY,AUH,Abu Dhabi,United Arab Emirates,AE,5885.173705350141,Unknown,50273.5060469837,0.8481705129206762,0.0,1211.9,0.14781702645269312,0.004783775317958622
GF,BAH,Bahrain,Bahrain,BH,6330.62695302165,FSC,29653.5682731534,1.240827101927966,0.0,1303.63,0.12565179213716046,0.0018621490482159386
WY,MCT,Muscat,Oman,OM,5505.550821954915,FSC,20285.2272897377,-3.5311033991205276,0.0,1133.73,0.10690326029901173,0.00377247117366504
SV,JED,Jeddah,Saudi Arabia,SA,7359.0234091033935,FSC,35121.6628687742,-2.863041212160644,0.0,1515.41,0.12740413187780097,0.0025928661464538205
SV,RUH,Riyadh,Saudi Arabia,SA,6673.180608966639,FSC,35121.6628687742,-2.863041212160644,0.0,1374.17,0.12740413187780097,0.0025928661464538205
SV,MED,Medina,Saudi Arabia,SA,7354.996080049341,FSC,35121.6628687742,-2.863041212160644,0.0,1514.58,0.12740413187780097,0.0025928661464538205
NZ,AKL,Auckland,New Zealand,NZ,8409.14482327899,FSC,49205.1792146792,0.2633121006151429,0.0,1731.65,0.14802918965481712,0.004783775317958622
AC,YVR,Vancouver,Canada,CA,12811.713806135442,FSC,54340.3477224733,0.22135465017880662,0.0,2638.25,0.14802918965481712,0.004783775317958622
ET,ADD,Addis Ababa,Ethiopia,ET,7259.860969957498,FSC,1133.88279681719,7.394494574201382,0.0,1494.99,-0.053907659867246105,0.006232190878039584
UL,CMB,Colombo,Sri Lanka,LK,2749.049173877299,FSC,4515.56787322732,18.865449545300848,0.0,566.1,0.013249080805191937,0.0022263759006991343
BG,DAC,Dhaka,Bangladesh,BD,2896.7179307093934,FSC,2593.41611680774,1.6620181780222287,0.0,596.51,-0.05671367680009791,0.007607552089243061
AI,DEL,New Delhi,India,IN,4157.806658778596,FSC,2694.73780859961,6.50631098394534,0.0,856.2,-0.05765061780325644,0.006868825334909241
AI,BOM,Mumbai,India,IN,3920.7383932602384,FSC,2694.73780859961,6.50631098394534,0.0,807.38,-0.05765061780325644,0.006868825334909241
AI,BLR,Bengaluru,India,IN,3178.5092885002587,FSC,2694.73780859961,6.50631098394534,0.0,654.53,-0.05765061780325644,0.006868825334909241
AI,MAA,Chennai,India,IN,2924.3423557168326,FSC,2694.73780859961,6.50631098394534,0.0,602.2,-0.05765061780325644,0.006868825334909241
AI,HYD,Hyderabad,India,IN,3304.9443799138326,FSC,2694.73780859961,6.50631098394534,0.0,680.57,-0.05765061780325644,0.006868825334909241
AI,CCU,Kolkata,India,IN,2902.3828904577344,FSC,2694.73780859961,6.50631098394534,0.0,597.67,-0.05765061780325644,0.006868825334909241
AI,COK,Kochi,India,IN,3201.775528509259,FSC,2694.73780859961,6.50631098394534,0.0,659.33,-0.05765061780325644,0.006868825334909241
AI,AMD,Ahmedabad,India,IN,4155.494225523093,FSC,2694.73780859961,6.50631098394534,0.0,855.72,-0.05765061780325644,0.006868825334909241
IX,COK,Kochi,India,IN,3201.775528509259,Unknown,2694.73780859961,6.50631098394534,0.0,659.33,-0.05765061780325644,0.006868825334909241
IX,TRV,Thiruvananthapuram,India,IN,3099.653924197677,Unknown,2694.73780859961,6.50631098394534,0.0,638.3,-0.05765061780325644,0.006868825334909241
IX,TRZ,Tiruchirappalli,India,IN,2980.3161512799893,Unknown,2694.73780859961,6.50631098394534,0.0,613.72,-0.05765061780325644,0.006868825334909241
IX,MAA,Chennai,India,IN,2924.3423557168326,Unknown,2694.73780859961,6.50631098394534,0.0,602.2,-0.05765061780325644,0.006868825334909241
IX,CJB,Coimbatore,India,IN,3163.1646843322114,Unknown,2694.73780859961,6.50631098394534,0.0,651.37,-0.05765061780325644,0.006868825334909241
IX,CCU,Kolkata,India,IN,2902.3828904577344,Unknown,2694.73780859961,6.50631098394534,0.0,597.67,-0.05765061780325644,0.006868825334909241
IX,AMD,Ahmedabad,India,IN,4155.494225523093,Unknown,2694.73780859961,6.50631098394534,0.0,855.72,-0.05765061780325644,0.006868825334909241
6E,DEL,New Delhi,India,IN,4157.806658778596,LCC,2694.73780859961,6.50631098394534,1.0,856.2,0.07229808550279163,0.008885027656070604
6E,BOM,Mumbai,India,IN,3920.7383932602384,LCC,2694.73780859961,6.50631098394534,1.0,807.38,0.07229808550279163,0.008885027656070604
6E,BLR,Bengaluru,India,IN,3178.5092885002587,LCC,2694.73780859961,6.50631098394534,1.0,654.53,0.07229808550279163,0.008885027656070604
6E,MAA,Chennai,India,IN,2924.3423557168326,LCC,2694.73780859961,6.50631098394534,1.0,602.2,0.07229808550279163,0.008885027656070604
6E,HYD,Hyderabad,India,IN,3304.9443799138326,LCC,2694.73780859961,6.50631098394534,1.0,680.57,0.07229808550279163,0.008885027656070604
6E,COK,Kochi,India,IN,3201.775528509259,LCC,2694.73780859961,6.50631098394534,1.0,659.33,0.07229808550279163,0.008885027656070604
6E,CCU,Kolkata,India,IN,2902.3828904577344,LCC,2694.73780859961,6.50631098394534,1.0,597.67,0.07229808550279163,0.008885027656070604
6E,ATQ,Amritsar,India,IN,4556.54203718111,LCC,2694.73780859961,6.50631098394534,1.0,938.31,0.07229808550279163,0.008885027656070604
KB,PBH,Paro,Bhutan,BT,3285.2791510598386,Unknown,3831.32535494609,3.233281603852678,0.0,676.52,0.010001204791930089,0.00315021835450539
BI,BWN,Bandar Seri Begawan,Brunei,BN,1277.627330577342,FSC,33153.4738913513,0.799392885478678,0.0,263.1,0.12565179213716046,0.0018621490482159386
AK,KUL,Kuala Lumpur,Malaysia,MY,296.4123530393128,LCC,11874.4273684245,4.289356294973379,1.0,61.04,0.0814745923446638,-0.0013007616885177403
AK,PEN,Penang,Malaysia,MY,600.9812873968567,LCC,11874.4273684245,4.289356294973379,1.0,123.76,0.0814745923446638,-0.0013007616885177403
AK,LGK,Langkawi,Malaysia,MY,726.8837070789758,LCC,11874.4273684245,4.289356294973379,1.0,149.68,0.0814745923446638,-0.0013007616885177403
AK,BKI,Kota Kinabalu,Malaysia,MY,1430.8856370401872,LCC,11874.4273684245,4.289356294973379,1.0,294.66,0.0814745923446638,-0.0013007616885177403
AK,KCH,Kuching,Malaysia,MY,707.2636325985159,LCC,11874.4273684245,4.289356294973379,1.0,145.64,0.0814745923446638,-0.0013007616885177403
QZ,CGK,Jakarta,Indonesia,ID,883.8199212254927,LCC,4925.43048751861,1.0073757638701997,1.0,182.0,0.04965810361947885,-0.0016185241548546808
QZ,DPS,Denpasar,Indonesia,ID,1672.7968607217397,LCC,4925.43048751861,1.0073757638701997,1.0,344.47,0.04965810361947885,-0.0016185241548546808
QZ,SUB,Surabaya,Indonesia,ID,1377.462023338354,LCC,4925.43048751861,1.0073757638701997,1.0,283.65,0.04965810361947885,-0.0016185241548546808
FD,BKK,Bangkok,Thailand,TH,1415.3040417559505,LCC,7346.62022142185,2.105862109734824,1.0,291.45,0.058917687812147276,-0.0019476037349386091
FD,DMK,Bangkok,Thailand,TH,1444.0888685571026,LCC,7346.62022142185,2.105862109734824,1.0,297.37,0.058917687812147276,-0.0019476037349386091
FD,CNX,Chiang Mai,Thailand,TH,2011.225764011722,LCC,7346.62022142185,2.105862109734824,1.0,414.16,0.058917687812147276,-0.0019476037349386091
FD,HKT,Phuket,Thailand,TH,978.7984766422755,LCC,7346.62022142185,2.105862109734824,1.0,201.56,0.058917687812147276,-0.0019476037349386091
OD,KUL,Kuala Lumpur,Malaysia,MY,296.4123530393128,LCC,11874.4273684245,4.289356294973379,1.0,61.04,0.0814745923446638,-0.0013007616885177403
OD,PEN,Penang,Malaysia,MY,600.9812873968567,LCC,11874.4273684245,4.289356294973379,1.0,123.76,0.0814745923446638,-0.0013007616885177403
OD,BKI,Kota Kinabalu,Malaysia,MY,1430.8856370401872,LCC,11874.4273684245,4.289356294973379,1.0,294.66,0.0814745923446638,-0.0013007616885177403
OD,LGK,Langkawi,Malaysia,MY,726.8837070789758,LCC,11874.4273684245,4.289356294973379,1.0,149.68,0.0814745923446638,-0.0013007616885177403
ID,CGK,Jakarta,Indonesia,ID,883.8199212254927,LCC,4925.43048751861,1.0073757638701997,1.0,182.0,0.04965810361947885,-0.0016185241548546808
ID,DPS,Denpasar,Indonesia,ID,1672.7968607217397,LCC,4925.43048751861,1.0073757638701997,1.0,344.47,0.04965810361947885,-0.0016185241548546808
ID,SUB,Surabaya,Indonesia,ID,1377.462023338354,LCC,4925.43048751861,1.0073757638701997,1.0,283.65,0.04965810361947885,-0.0016185241548546808
ID,UPG,Makassar,Indonesia,ID,1871.0626717477096,LCC,4925.43048751861,1.0073757638701997,1.0,385.3,0.04965810361947885,-0.0016185241548546808
QG,CGK,Jakarta,Indonesia,ID,883.8199212254927,Unknown,4925.43048751861,1.0073757638701997,0.0,182.0,0.015002175556609423,0.0027912163915670696
QG,DPS,Denpasar,Indonesia,ID,1672.7968607217397,Unknown,4925.43048751861,1.0073757638701997,0.0,344.47,0.015002175556609423,0.0027912163915670696
IP,PKU,Pekanbaru,Indonesia,ID,300.57064185110414,Unknown,4925.43048751861,1.0073757638701997,0.0,61.9,0.015002175556609423,0.0027912163915670696
8B,CGK,Jakarta,Indonesia,ID,883.8199212254927,Unknown,4925.43048751861,1.0073757638701997,0.0,182.0,0.015002175556609423,0.0027912163915670696
VN,SGN,Ho Chi Minh City,Vietnam,VN,1091.5682897540535,FSC,4717.29028732449,9.111914102671449,0.0,224.78,0.013618459867688308,0.002418558114632631
VN,HAN,Hanoi,Vietnam,VN,2216.7331455982826,FSC,4717.29028732449,9.111914102671449,0.0,456.48,0.013618459867688308,0.002418558114632631
VN,DAD,Da Nang,Vietnam,VN,1696.1645233327213,FSC,4717.29028732449,9.111914102671449,0.0,349.28,0.013618459867688308,0.002418558114632631
VJ,SGN,Ho Chi Minh City,Vietnam,VN,1091.5682897540535,LCC,4717.29028732449,9.111914102671449,1.0,224.78,0.04469116992646615,-0.002838422735065897
VJ,HAN,Hanoi,Vietnam,VN,2216.7331455982826,LCC,4717.29028732449,9.111914102671449,1.0,456.48,0.04469116992646615,-0.002838422735065897
VJ,DAD,Da Nang,Vietnam,VN,1696.1645233327213,LCC,4717.29028732449,9.111914102671449,1.0,349.28,0.04469116992646615,-0.002838422735065897
VJ,PQC,Phu Quoc,Vietnam,VN,979.1139424667427,LCC,4717.29028732449,9.111914102671449,1.0,201.62,0.04469116992646615,-0.002838422735065897
PR,MNL,Manila,Philippines,PH,2374.0766097229753,FSC,3984.8315387656,4.751442325156674,0.0,488.88,0.00942032406163689,0.003150218354505392
PR,CEB,Cebu,Philippines,PH,2422.253140282608,FSC,3984.8315387656,4.751442325156674,0.0,498.8,0.00942032406163689,0.003150218354505392
5J,MNL,Manila,Philippines,PH,2374.0766097229753,LCC,3984.8315387656,4.751442325156674,1.0,488.88,0.062021096831242156,-0.0021709722057315015
5J,CEB,Cebu,Philippines,PH,2422.253140282608,LCC,3984.8315387656,4.751442325156674,1.0,498.8,0.062021096831242156,-0.0021709722057315015
5J,DVO,Davao City,Philippines,PH,2484.1740402963624,LCC,3984.8315387656,4.751442325156674,1.0,511.55,0.062021096831242156,-0.0021709722057315015
5J,ILO,Iloilo City,Philippines,PH,2298.4761146088626,LCC,3984.8315387656,4.751442325156674,1.0,473.31,0.062021096831242156,-0.0021709722057315015
PG,USM,Ko Samui,Thailand,TH,1008.4005737427254,FSC,7346.62022142185,2.105862109734824,0.0,207.65,0.04618546446951319,0.0025711045840293226
SL,DMK,Bangkok,Thailand,TH,1444.0888685571026,LCC,7346.62022142185,2.105862109734824,1.0,297.37,0.058917687812147276,-0.0019476037349386091
SL,HKT,Phuket,Thailand,TH,978.7984766422755,LCC,7346.62022142185,2.105862109734824,1.0,201.56,0.058917687812147276,-0.0019476037349386091
SL,CNX,Chiang Mai,Thailand,TH,2011.225764011722,LCC,7346.62022142185,2.105862109734824,1.0,414.16,0.058917687812147276,-0.0019476037349386091
SL,HDY,Hat Yai,Thailand,TH,736.600372288432,LCC,7346.62022142185,2.105862109734824,1.0,151.68,0.058917687812147276,-0.0019476037349386091
UB,RGN,Yangon,Myanmar,MM,1930.3673066121096,Unknown,1359.05001560107,10.205456872937969,0.0,397.51,-0.051996011123103925,0.006232190878039598
KR,PNH,Phnom Penh,Cambodia,KH,1136.1775472467061,Unknown,2627.87969756224,8.15438965054538,0.0,233.97,-0.05778174449250191,0.006868825334909241
OM,UBN,Ulaanbaatar,Mongolia,MN,5153.60899780146,Unknown,6750.6301157724,15.62008324051063,0.0,1061.26,0.017631557120894287,0.0015955474626516315
PX,POM,Port Moresby,Papua New Guinea,PG,4935.501063119663,Unknown,3006.70564478923,1.3700743307052399,0.0,1016.34,-0.05271774818729805,0.005229436382428003
FJ,NAN,Nadi,Fiji,FJ,8305.479175194369,FSC,6425.74151715712,8.429265953254173,0.0,1710.31,0.01360280479303627,0.0024788880560103668
SB,NOU,Noumea,New Caledonia,NC,7224.803607481729,Unknown,,,0.0,1487.77,0.10211541301121808,0.003041754075427172
